index,series_name,network,season,title,imdb,engagement,date_aired,run_time,format,monster_name,monster_gender,monster_type,monster_subtype,monster_species,monster_real,monster_amount,caught_fred,caught_daphnie,caught_velma,caught_shaggy,caught_scooby,captured_fred,captured_daphnie,captured_velma,captured_shaggy,captured_scooby,unmask_fred,unmask_daphnie,unmask_velma,unmask_shaggy,unmask_scooby,snack_fred,snack_daphnie,snack_velma,snack_shaggy,snack_scooby,unmask_other,caught_other,caught_not,trap_work_first,setting_terrain,setting_country/state,suspects_amount,non-suspect,arrested,culprit_name,culprit_gender,culprit_amount,motive,if_it_wasnt_for,and_that,door_gag,number_of_snacks,split_up,another_mystery,set_a_trap,jeepers,jinkies,my_glasses,just_about_wrapped_up,zoinks,groovy,scooby_doo_where_are_you,rooby_rooby_roo,batman,scooby-dum,scrappy-doo,hex_girls,blue_falcon,fred_va,daphnie_va,velma_va,shaggy_va,scooby_va
194,Scooby-Doo and Scrappy-Doo (second series),ABC,1,The Invasion of the Scooby Snatchers,7.2,31.0,1981-01-31,8,TV Series (segmented),Alien,Male,Extraterrestrial,Alien,Alien,True,1,,,,False,False,,,,False,False,,,,False,False,,,,False,False,False,False,False,,Urban,United States,0,,,,,0,Conquer,,,False,0,,,,,,,,3.0,0.0,0.0,1.0,False,False,True,False,False,,,,Casey Kasem,Don Messick
195,Scooby-Doo and Scrappy-Doo (second series),ABC,1,Scooby Dooby Guru,7.1,31.0,1981-01-31,8,TV Series (segmented),,,,,,,0,,,,False,False,,,,False,False,,,,False,False,,,,False,False,False,False,False,,Jungle,India,1,False,False,Taj Mahal Gaurd,Male,1,Trespassing,,,False,0,,,,,,,,2.0,0.0,0.0,1.0,False,False,True,False,False,,,,Casey Kasem,Don Messick
197,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Scooby-Nocchio,7.4,32.0,1981-09-19,8,TV Series (segmented),Pleasure Island Man,Male,Magician,Trickster,Human,False,1,,,,False,False,,,,False,False,,,,False,False,,,,False,False,False,False,False,,Urban,United States,0,,,,,0,Imagination,,,False,0,,,,,,,,3.0,0.0,0.0,1.0,False,False,True,False,False,,,,Casey Kasem,Don Messick
198,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Lighthouse Keeper Scooby,7.4,32.0,1981-09-19,8,TV Series (segmented),Pirate,Male,Ghost,Pirate,Human,True,1,,,,False,False,,,,False,False,,,,False,False,,,,False,False,False,False,False,,Island,United States,0,,,,,0,Trespassing,,,False,0,,,,,,,,5.0,0.0,0.0,1.0,False,False,True,False,False,,,,Casey Kasem,Don Messick
199,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Scooby's Roots,7.4,32.0,1981-09-19,8,TV Series (segmented),Sheet Ghost,Male,Ghost,Phantom,Human,True,1,,,,False,False,,,,False,False,,,,False,False,,,,False,False,False,False,False,,Forest,United States,1,True,False,Great-Grandpa Scooby,Male,1,Mistake,,,False,0,,,,,,,,3.0,0.0,0.0,0.0,False,False,True,False,False,,,,Casey Kasem,Don Messick
200,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Scooby's Escape from Atlantis,7.2,30.0,1981-09-26,8,TV Series (segmented),Centaur,Male,Animal,Centaur,Centaur,True,1,,,,False,False,,,,False,False,,,,False,False,,,,False,False,False,False,False,,Ocean,Atlantis,0,,,,,0,Trespassing,,,False,0,,,,,,,,3.0,0.0,0.0,1.0,False,False,True,False,False,,,,Casey Kasem,Don Messick
202,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Scooby Saves the World,7.1,27.0,1981-09-26,8,TV Series (segmented),Alien,Male,Extraterrestrial,Alien,Alien,True,1,,,,False,False,,,,False,False,,,,False,False,,,,False,False,False,False,False,,Space,Space,0,,,,,0,Conquer,,,False,0,,,,,,,,3.0,0.0,0.0,1.0,False,False,True,False,False,,,,Casey Kasem,Don Messick
203,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Scooby-Dooby Goo,7.1,29.0,1981-10-03,8,TV Series (segmented),,,,,,,0,,,,False,False,,,,False,False,,,,False,False,,,,False,False,False,False,False,,Urban,United States,0,,,,,0,,,,False,0,,,,,,,,3.0,0.0,0.0,1.0,False,False,True,False,False,,,,Casey Kasem,Don Messick
204,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Rickshaw Scooby,7.1,29.0,1981-10-03,8,TV Series (segmented),Dragon,Male,Mythical,Dragon,Dragon,True,1,,,,False,False,,,,False,False,,,,False,False,,,,False,False,False,False,False,,Cave,China,0,,,,,0,Trespassing,,,False,0,,,,,,,,2.0,0.0,0.0,1.0,False,False,True,False,False,,,,Casey Kasem,Don Messick
205,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Scooby's Luck of the Irish,7.2,30.0,1981-10-03,8,TV Series (segmented),Pat O'Wiley,Male,Mythical,Leprechaun,Leprechaun,True,1,,,,False,False,,,,False,False,,,,False,False,,,,False,False,False,False,False,,Forest,Ireland,0,,,,,0,Trespassing,,,False,0,,,,,,,,5.0,0.0,0.0,0.0,False,False,True,False,False,,,,Casey Kasem,Don Messick
206,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Backstage Scooby,7.1,29.0,1981-10-10,8,TV Series (segmented),,,,,,,0,,,,False,False,,,,False,False,,,,False,False,,,,False,False,False,False,False,,Urban,United States,0,,,,,0,,,,False,0,,,,,,,,5.0,0.0,0.0,1.0,False,False,True,False,False,,,,Casey Kasem,Don Messick
207,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Scooby's House of Mystery,7.1,27.0,1981-10-10,8,TV Series (segmented),Madame Olga,Female,Magician,Witch,Human,True,1,,,,False,False,,,,False,False,,,,False,False,,,,False,False,False,False,False,,Urban,United States,0,,,,,0,Experimentation,,,False,0,,,,,,,,1.0,0.0,0.0,1.0,False,False,True,False,False,,,,Casey Kasem,Don Messick
209,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Scooby-Doo 2000,7.1,29.0,1981-10-17,8,TV Series (segmented),Toy Gorilla,Male,Mechanical,Toy,Gorilla,True,1,,,,False,False,,,,False,False,,,,False,False,,,,False,False,False,False,False,,Urban,England,0,,,,,0,Automated,,,False,0,,,,,,,,5.0,0.0,0.0,1.0,False,False,True,False,False,,,,Casey Kasem,Don Messick
210,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Punk Rock Scooby,7.1,29.0,1981-10-17,8,TV Series (segmented),Plutonian,Male,Extraterrestrial,Alien,Hound,True,1,,,,False,False,,,,False,False,,,,False,False,,,,False,False,False,False,False,,Urban,United States,0,,,,,0,Abduction,,,False,0,,,,,,,,1.0,0.0,0.0,0.0,False,False,True,False,False,,,,Casey Kasem,Don Messick
211,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Canine to Five,7.4,27.0,1981-10-17,8,TV Series (segmented),Dr. Wolf,Male,Animal,Werewolf,Human,True,1,,,,False,False,,,,False,False,,,,False,False,,,,False,False,False,False,False,,Urban,United States,1,False,False,Dr. Wolf,Male,1,Food,,,True,0,,,,,,,,4.0,0.0,0.0,0.0,False,False,True,False,False,,,,Casey Kasem,Don Messick
212,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Hard Hat Scooby,7.1,27.0,1981-10-24,8,TV Series (segmented),Vampire Foreman,Male,Undead,Vampire,Human,True,1,,,,False,False,,,,False,False,,,,False,False,,,,False,False,False,False,False,,Urban,United States,0,,,,,0,Food,,,False,0,,,,,,,,3.0,0.0,0.0,1.0,False,False,True,False,False,,,,Casey Kasem,Don Messick
213,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Hothouse Scooby,7.1,29.0,1981-10-24,8,TV Series (segmented),Carnivorous Plants,Male,Plant,Giant,Venus Fly Trap,True,1,,,,False,False,,,,False,False,,,,False,False,,,,False,False,False,False,False,,Urban,United States,1,False,False,Gardener,Male,1,Food,,,False,0,,,,,,,,7.0,0.0,0.0,1.0,False,False,True,False,False,,,,Casey Kasem,Don Messick
214,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Pigskin Scooby,7.1,32.0,1981-10-24,8,TV Series (segmented),,,,,,,0,,,,False,False,,,,False,False,,,,False,False,,,,False,False,False,False,False,,Urban,United States,0,,,,,0,,,,False,0,,,,,,,,5.0,0.0,0.0,1.0,False,False,True,False,False,,,,Casey Kasem,Don Messick
215,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Sopwith Scooby,7.4,27.0,1981-10-31,8,TV Series (segmented),,,,,,,0,,,,False,False,,,,False,False,,,,False,False,,,,False,False,False,False,False,,Rural,United States,1,False,False,Baron Lundwaft,Male,1,Competition,,,False,0,,,,,,,,4.0,0.0,0.0,1.0,False,False,True,False,False,,,,Casey Kasem,Don Messick
216,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Tenderbigfoot,7.1,32.0,1981-10-31,8,TV Series (segmented),Bigfoot,Male,Animal,Humanoid,Bigfoot,True,1,,,,False,False,,,,False,False,,,,False,False,,,,False,False,False,False,False,,Forest,United States,0,,,,,0,Theft,,,False,0,,,,,,,,2.0,0.0,0.0,0.0,False,False,True,False,False,,,,Casey Kasem,Don Messick
217,Scooby-Doo and Scrappy-Doo (second series),ABC,2,Scooby and the Beanstalk,7.1,32.0,1981-10-31,8,TV Series (segmented),Giant,Male,Mythical,Giant,Human,True,1,,,,False,False,,,,False,False,,,,False,False,,,,False,False,False,False,False,,Rural,United States,0,,,,,0,Food,,,False,0,,,,,,,,3.0,0.0,0.0,1.0,False,False,True,False,False,,,,Casey Kasem,Don Messick
220,Scooby-Doo and Scrappy-Doo (second series),ABC,3,Catfish Burglar Caper,7.1,24.0,1982-10-02,8,TV Series (segmented),Catfish Burglar,Male,Disguised,Masked,Human,False,1,,,,False,False,,,,False,False,,,,False,False,,,,False,False,False,True,False,True,Ocean,United States,1,False,True,Mrs. Higgins,Female,1,Theft,,,False,0,,,,,,,,2.0,0.0,0.0,1.0,False,False,True,False,False,,,,Casey Kasem,Don Messick
222,Scooby-Doo and Scrappy-Doo (second series),ABC,3,Super Teen Shaggy,6.9,26.0,1982-10-09,8,TV Series (segmented),,,,,,,0,,,,False,False,,,,False,False,,,,False,False,,,,False,False,False,False,False,,Urban,United States,0,,,,,0,,,,False,0,,,,,,,,2.0,0.0,0.0,0.0,False,False,True,False,False,,,,Casey Kasem,Don Messick
223,Scooby-Doo and Scrappy-Doo (second series),ABC,3,Basketball Bumblers,7.4,25.0,1982-10-09,8,TV Series (segmented),,,,,,,0,,,,False,False,,,,False,False,,,,False,False,,,,False,False,False,False,False,,Urban,United States,1,False,False,Big Ed,Male,1,Competition,,,False,0,,,,,,,,2.0,0.0,0.0,1.0,False,False,True,False,False,,,,Casey Kasem,Don Messick
227,Scooby-Doo and Scrappy-Doo (second series),ABC,3,Double Trouble Date,7.3,25.0,1982-10-23,8,TV Series (segmented),,,,,,,0,,,,False,False,,,,False,False,,,,False,False,,,,False,False,False,False,False,,Urban,United States,0,,,,,0,,,,False,0,,,,,,,,0.0,0.0,0.0,1.0,False,False,True,False,False,,,,Casey Kasem,Don Messick
229,Scooby-Doo and Scrappy-Doo (second series),ABC,3,Muscle Trouble,7.1,23.0,1982-10-30,8,TV Series (segmented),,,,,,,0,,,,False,False,,,,False,False,,,,False,False,,,,False,False,False,False,False,,Coast,United States,0,,,,,0,,,,False,0,,,,,,,,2.0,0.0,0.0,1.0,False,False,True,False,False,,,,Casey Kasem,Don Messick
230,Scooby-Doo and Scrappy-Doo (second series),ABC,3,Comic Book Caper,7.4,23.0,1982-11-06,8,TV Series (segmented),Slime Boy,Male,Disguised,Slime,Human,False,1,,,,True,True,,,,False,False,,,,False,False,,,,False,False,False,False,False,,Urban,United States,2,False,True,Mr. Morley,Male,1,Theft,,,False,0,,,,,,,,3.0,0.0,0.0,0.0,False,False,True,False,False,,,,Casey Kasem,Don Messick
231,Scooby-Doo and Scrappy-Doo (second series),ABC,3,Misfortune Teller,7.3,23.0,1982-11-06,8,TV Series (segmented),,,,,,,0,,,,False,False,,,,False,False,,,,False,False,,,,False,False,False,False,False,,Urban,United States,0,,,,,0,,,,False,0,,,,,,,,1.0,0.0,0.0,0.0,False,False,True,False,False,,,,Casey Kasem,Don Messick
232,Scooby-Doo and Scrappy-Doo (second series),ABC,3,A Gem of a Case,7.1,25.0,1982-11-13,8,TV Series (segmented),,,,,,,0,,,,True,True,,,,True,True,,,,False,False,,,,False,False,False,False,False,,Forest,United States,1,False,True,Fingers Malone,Male,1,Theft,,,False,0,,,,,,,,0.0,0.0,0.0,0.0,False,False,True,False,False,,,,Casey Kasem,Don Messick
233,Scooby-Doo and Scrappy-Doo (second series),ABC,3,From Bad to Curse,7.3,23.0,1982-11-13,8,TV Series (segmented),,,,,,,0,,,,True,True,,,,False,False,,,,False,False,,,,False,False,False,False,False,,Forest,United States,2,False,True,Michelos,Male,1,Competition,,,False,0,,,,,,,,1.0,0.0,0.0,0.0,False,False,True,False,False,,,,Casey Kasem,Don Messick
234,Scooby-Doo and Scrappy-Doo (second series),ABC,3,Disappearing Car Caper,7.0,23.0,1982-11-20,8,TV Series (segmented),,,,,,,0,,,,True,True,,,,False,False,,,,False,False,,,,False,False,False,True,False,,Urban,United States,1,False,True,Pistons McGee,Male,1,Theft,,,False,0,,,,,,,,4.0,0.0,0.0,1.0,False,False,True,False,False,,,,Casey Kasem,Don Messick
235,Scooby-Doo and Scrappy-Doo (second series),ABC,3,Scooby-Doo and Genie-Poo,7.1,25.0,1982-11-20,8,TV Series (segmented),Jasmine,Female,Mythical,Phantom,Genie,True,1,,,,False,False,,,,False,False,,,,False,False,,,,False,False,False,False,False,,Urban,United States,0,,,,,0,Abduction,,,False,0,,,,,,,,0.0,0.0,0.0,1.0,False,False,True,False,False,,,,Casey Kasem,Don Messick
237,Scooby-Doo and Scrappy-Doo (second series),ABC,3,Captain Canine Caper,7.2,23.0,1982-11-27,8,TV Series (segmented),Dognapper,Male,Disguised,,Human,False,1,,,,False,True,,,,False,False,,,,False,True,,,,False,False,False,False,False,,Urban,United States,1,False,True,Johnathan Johnson,Male,1,Extortion,,,False,0,,,,,,,,2.0,0.0,0.0,2.0,False,False,True,False,False,,,,Casey Kasem,Don Messick
238,Scooby-Doo and Scrappy-Doo (second series),ABC,3,The Incredible Cat Lady Caper,7.0,23.0,1982-12-04,8,TV Series (segmented),Cat Lady,Female,Animal,Cat,Human,False,1,,,,False,False,,,,False,False,,,,False,False,,,,False,False,False,False,False,,Urban,United States,0,,,,,0,Theft,,,False,0,,,,,,,,2.0,0.0,0.0,0.0,False,False,True,False,False,,,,Casey Kasem,Don Messick
239,Scooby-Doo and Scrappy-Doo (second series),ABC,3,Picnic Poopers,7.1,23.0,1982-12-04,8,TV Series (segmented),,,,,,,0,,,,False,False,,,,False,False,,,,False,False,,,,False,False,False,False,False,,Forest,United States,0,,,,,0,,,,False,0,,,,,,,,1.0,0.0,0.0,0.0,False,False,True,False,False,,,,Casey Kasem,Don Messick
240,Scooby-Doo and Scrappy-Doo (second series),ABC,3,One Million Years Before Lunch,7.1,24.0,1982-12-11,8,TV Series (segmented),Wonga,Male,Ancient,Caveman,Human,True,1,,,,False,False,,,,False,False,,,,False,False,,,,False,False,False,False,False,,Forest,Pre-Historic,0,,,,,0,Abduction,,,False,0,,,,,,,,3.0,0.0,0.0,1.0,False,False,True,False,False,,,,Casey Kasem,Don Messick
241,Scooby-Doo and Scrappy-Doo (second series),ABC,3,Where's the Wolf,7.4,24.0,1982-12-11,8,TV Series (segmented),Scooby-Doo,Male,Animal,Werewolf,Hound,True,1,,,,False,False,,,,False,False,,,,False,False,,,,False,False,False,False,False,,Urban,United States,0,,,,,0,Food,,,False,0,,,,,,,,2.0,0.0,0.0,0.0,False,False,True,False,False,,,,Casey Kasem,Don Messick
242,Scooby-Doo and Scrappy-Doo (second series),ABC,3,Hoedown Showdown,6.8,26.0,1982-12-19,8,TV Series (segmented),,,,,,,0,,,,False,False,,,,False,False,,,,False,False,,,,False,False,False,False,False,,Rural,United States,0,,,,,0,,,,False,0,,,,,,,,3.0,0.0,0.0,1.0,False,False,True,False,False,,,,Casey Kasem,Don Messick
243,Scooby-Doo and Scrappy-Doo (second series),ABC,3,Snow Job Too Small,6.8,26.0,1982-12-19,8,TV Series (segmented),Abominable Snowman,Male,Animal,Humanoid,Snow-Monster,False,1,,,,True,True,,,,False,False,,,,False,False,,,,False,False,True,False,False,,Snow,United States,1,False,True,Cousin Sherwood,Male,1,Inheritance,,,False,0,,,,,,,,2.0,0.0,0.0,0.0,False,False,True,False,False,,,,Casey Kasem,Don Messick
244,The New Scooby and Scrappy Doo Show,ABC,1,Scooby the Barbarian,7.4,27.0,1983-09-10,11,TV Series (segmented),Olaf the Terrible,Male,Ancient,Viking,Human,False,1,,False,,False,False,,True,,False,False,,False,,False,True,,False,,False,False,False,False,False,,Coast,Norway,2,False,True,Professor Busby,Male,1,Theft,,,False,0,,,,0.0,,,,3.0,0.0,0.0,1.0,False,False,True,False,False,,Heather North,,Casey Kasem,Don Messick
247,The New Scooby and Scrappy Doo Show,ABC,1,The Quagmire Quake Caper,7.5,21.0,1983-09-10,11,TV Series (segmented),Mud Monster,Male,Possessed Object,Humanoid,Mud,False,1,,False,,False,False,,False,,False,False,,True,,False,False,,False,,False,False,False,True,False,,Desert,United States,4,False,True,Quanto,Male,1,Theft,,,False,0,,,,0.0,,,,4.0,0.0,0.0,1.0,False,False,True,False,False,,Heather North,,Casey Kasem,Don Messick
248,The New Scooby and Scrappy Doo Show,ABC,1,Hound of the Scoobyvilles,7.5,17.0,1983-09-17,11,TV Series (segmented),Hound of the Barkervilles,Male,Animal,Werewolf,Hound,False,1,,True,,False,False,,False,,False,False,,False,,False,False,,False,,False,False,False,False,False,,Rural,Scotland,2,False,True,Bentley,Male,1,Inheritance,,,False,0,,,,0.0,,,,2.0,0.0,2.0,0.0,False,False,True,False,False,,Heather North,,Casey Kasem,Don Messick
249,The New Scooby and Scrappy Doo Show,ABC,1,The Dinosaur Deception,7.5,17.0,1983-09-17,11,TV Series (segmented),Dinosaur,Male,Animal,Dinosaur,Dinosaur,False,1,,False,,False,True,,False,,False,False,,True,,False,False,,False,,False,False,False,True,False,,Jungle,Mexico,1,False,True,Dr. LaRue,Male,1,Treasure,,,False,0,,,,0.0,,,,5.0,0.0,0.0,0.0,False,False,True,False,False,,Heather North,,Casey Kasem,Don Messick
250,The New Scooby and Scrappy Doo Show,ABC,1,The Creature Came from The Chemlab,7.7,20.0,1983-09-17,11,TV Series (segmented),Creature from Chem Lab,Male,Possessed Object,Humanoid,Chem,False,1,,False,,False,False,,False,,False,False,,True,,False,False,,False,,False,False,False,True,False,,Urban,United States,3,False,True,Toby Wallace,Male,1,Theft,,,False,0,,,,0.0,,,,1.0,0.0,0.0,0.0,False,False,True,False,False,,Heather North,,Casey Kasem,Don Messick
251,The New Scooby and Scrappy Doo Show,ABC,1,"No Thanks, Masked Manx",7.7,20.0,1983-09-17,11,TV Series (segmented),Masked Manx,Male,Animal,Humanoid,Gorilla,False,1,,False,,False,True,,False,,False,False,,False,,False,False,,False,,False,False,False,False,False,,Forest,United States,3,False,True,Milo Damp,Male,1,Theft,,,False,0,,,,0.0,,,,2.0,0.0,0.0,0.0,False,False,True,False,False,,Heather North,,Casey Kasem,Don Messick
254,The New Scooby and Scrappy Doo Show,ABC,1,Scooby Roo,7.5,15.0,1983-10-01,11,TV Series (segmented),Neanderthal Monster of Devil's Rock,Male,Animal,Humanoid,Beast,False,1,,False,,False,False,,False,,False,False,,True,,False,False,,False,,False,False,False,False,False,,Rural,Australia,3,False,True,Darcy,Male,1,Natural Resource,,,False,0,,,,0.0,,,,0.0,0.0,0.0,0.0,False,False,True,False,False,,Heather North,,Casey Kasem,Don Messick
255,The New Scooby and Scrappy Doo Show,ABC,1,Scooby's Gold Medal Gambit,7.5,15.0,1983-10-01,11,TV Series (segmented),,,,,,,0,,False,,False,True,,False,,False,False,,True,,True,False,,False,,False,False,False,False,False,,Urban,United States,3,False,True,Chameleon,Male,1,Theft,,,False,0,,,,0.0,,,,2.0,0.0,1.0,1.0,False,False,True,False,False,,Heather North,,Casey Kasem,Don Messick
257,The New Scooby and Scrappy Doo Show,ABC,1,Scoobsie,7.3,15.0,1983-10-08,11,TV Series (segmented),Phantom of the Soaps,Male,Ghost,Phantom,Human,False,1,,False,,False,True,,False,,False,False,,False,,False,False,,False,,False,False,False,False,False,,Urban,United States,3,False,True,Danny Divine,Male,1,Competition,,,False,0,,,,0.0,,,,1.0,0.0,0.0,1.0,False,False,True,False,False,,Heather North,,Casey Kasem,Don Messick
258,The New Scooby and Scrappy Doo Show,ABC,1,The Mark of Scooby,7.1,17.0,1983-10-15,11,TV Series (segmented),,,,,,,0,,False,,False,False,,False,,False,False,,False,,False,False,,False,,False,False,False,False,False,,Desert,California,1,False,False,Commandante,Male,1,Imagination,,,False,0,,,,0.0,,,,0.0,0.0,1.0,1.0,False,False,True,False,False,,Heather North,,Casey Kasem,Don Messick
259,The New Scooby and Scrappy Doo Show,ABC,1,The Crazy Carnival Caper,7.1,17.0,1983-10-15,11,TV Series (segmented),Clown,Male,Disguised,Clown,Human,False,1,,False,,True,False,,False,,False,False,,True,,False,False,,False,,False,False,False,False,False,,Rural,United States,3,False,True,Jerry,Male,1,Theft,,,False,0,,,,0.0,,,,1.0,0.0,0.0,1.0,False,False,True,False,False,,Heather North,,Casey Kasem,Don Messick
260,The New Scooby and Scrappy Doo Show,ABC,1,Scooby and the Minotaur,7.4,18.0,1983-10-29,11,TV Series (segmented),Minotaur,Male,Mythical,Minotaur,Minotaur,False,1,,False,,False,True,,False,,False,False,,True,,False,False,,True,,False,False,False,False,False,,Rural,Greece,2,False,True,Mr. Kronos,Male,1,Treasure,,,True,1,,,,0.0,,,,2.0,0.0,0.0,1.0,False,False,True,False,False,,Heather North,,Casey Kasem,Don Messick
261,The New Scooby and Scrappy Doo Show,ABC,1,Scooby Pinch Hits,7.4,18.0,1983-10-29,11,TV Series (segmented),Ghost of Casey O'Reilly,Male,Ghost,Phantom,Human,False,1,,True,,True,True,,False,,False,False,,False,,False,False,,False,,False,False,False,False,False,,Urban,United States,4,False,True,Reggie Rungout,Male,1,Competition,,,False,0,,,,0.0,,,,2.0,0.0,0.0,2.0,False,False,True,False,False,,Heather North,,Casey Kasem,Don Messick
262,The New Scooby and Scrappy Doo Show,ABC,1,The Fall Dog,7.2,20.0,1983-11-05,11,TV Series (segmented),Gremlin,Male,Mythical,Gremlin,Gremlin,False,1,,False,,False,True,,True,,False,False,,False,,False,False,,False,,False,False,False,False,False,,Rural,California,5,False,True,Mickey Hack,Male,1,Competition,,,False,0,,,,0.0,,,,2.0,0.0,0.0,1.0,False,False,True,False,False,,Heather North,,Casey Kasem,Don Messick
263,The New Scooby and Scrappy Doo Show,ABC,1,The Scooby Coupe,7.2,20.0,1983-11-05,11,TV Series (segmented),Specter of the Sports Cars,Male,Ghost,Phantom,Human,False,1,,False,,False,True,,True,,True,False,,True,,False,False,,True,,False,False,False,False,False,,Urban,United States,3,False,True,Crocker Pitt,Male,1,Competition,,,False,1 box,,,,0.0,,,,2.0,0.0,0.0,1.0,False,False,True,False,False,,Heather North,,Casey Kasem,Don Messick
265,The New Scooby and Scrappy Doo Show,ABC,1,Scooby ala Mode,6.5,21.0,1983-11-26,11,TV Series (segmented),Ghost of Chef Maras,Male,Ghost,Chef,Human,False,1,,False,,False,True,,False,,False,False,,False,,False,False,,False,,False,False,False,False,False,,Urban,France,3,False,True,Chef Gustav,Male,1,Competition,,,False,0,,,,0.0,,,,2.0,0.0,0.0,1.0,False,False,True,False,False,,Heather North,,Casey Kasem,Don Messick
267,The New Scooby and Scrappy Doo Show,ABC,1,Wedding Bell Boos!,6.5,23.0,1983-12-10,23,TV Series,Ghost of McBaggy Rodgers,Male,Ghost,Phantom,Human,False,1,,False,,False,True,,False,,False,False,,False,,False,False,,True,,False,False,False,False,False,False,Rural,Massachusetts,7,False,True,Alex Anders,Male,1,Treasure,,,False,several,,,,0.0,,,,3.0,0.0,0.0,1.0,False,False,True,False,False,,Heather North,,Casey Kasem,Don Messick
268,The New Scooby-Doo Mysteries,ABC,1,"Happy Birthday, Scooby-Doo",7.2,45.0,1984-09-08,23,TV Series,Red Skull,Male,Disguised,Skull,Human,False,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,Urban,United States,4,False,True,Stuyvesant,Male,1,Theft,,,False,0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,True,False,False,Frank Welker,Heather North,Marla Scott,Casey Kasem,Don Messick
269,The New Scooby-Doo Mysteries,ABC,1,Scooby's Peep-Hole Pandemonium,7.2,29.0,1984-09-15,11,TV Series (segmented),Maid Mummy,Female,Undead,Mummy,Human,False,1,,False,,False,False,,False,,False,False,,False,,False,False,,False,,False,False,False,False,False,,Urban,United States,3,False,True,Orson Kane,Male,1,Theft,,,False,0,,,,0.0,,,,3.0,0.0,0.0,1.0,False,False,True,False,False,,Heather North,,Casey Kasem,Don Messick
270,The New Scooby-Doo Mysteries,ABC,1,The Hand of Horror,7.2,29.0,1984-09-15,11,TV Series (segmented),Helping Hands,Male,Possessed Object,Gloves,Object,False,1,,False,,False,False,,False,,False,False,,False,,False,False,,False,,False,False,True,True,False,,Forest,United States,5,False,True,Ratfield,Male,1,Theft,,,False,0,,,,0.0,,,,1.0,0.0,1.0,0.0,False,False,True,False,False,,Heather North,,Casey Kasem,Don Messick
273,The New Scooby-Doo Mysteries,ABC,1,Mission: Un-Doo-Able,7.0,26.0,1984-09-29,11,TV Series (segmented),Master Mind,Male,Super-Villain,Genius,Human,False,1,,False,,True,True,,False,,False,False,,False,,True,False,,False,,False,False,False,False,False,,Urban,New York,3,False,True,Cecil,Male,1,Conquer,,,False,0,,,,0.0,,,,4.0,0.0,0.0,0.0,False,False,True,False,False,,Heather North,,Casey Kasem,Don Messick
274,The New Scooby-Doo Mysteries,ABC,1,The Bee Team,7.0,26.0,1984-09-29,11,TV Series (segmented),Giant Bees,Male,Animal,Giant,Bee,False,1,,False,,False,False,,False,,False,False,,True,,False,False,,False,,False,False,False,True,False,,Rural,United States,3,False,True,Harley Finster,Male,1,Competition,,,False,0,,,,0.0,,,,4.0,0.0,0.0,1.0,False,False,True,False,False,,Heather North,,Casey Kasem,Don Messick
275,The New Scooby-Doo Mysteries,ABC,1,Doom Service,7.1,24.0,1984-10-06,11,TV Series (segmented),Ghost of Ebenezer Overview,Male,Ghost,Phantom,Human,False,1,,False,,False,True,,False,,False,False,,False,,False,False,,False,,False,False,True,False,False,,Snow,United States,3,False,True,Mrs. Van Loon,Female,1,Theft,,,False,0,,,,0.0,,,,0.0,0.0,0.0,1.0,False,False,True,False,False,,Heather North,,Casey Kasem,Don Messick
276,The New Scooby-Doo Mysteries,ABC,1,A Code in the Nose,7.1,24.0,1984-10-06,11,TV Series (segmented),,,,,,,0,,False,,False,True,,False,,False,False,,False,,False,False,,False,,False,False,False,False,False,,Urban,United States,3,False,True,Codefinger,Male,1,Theft,,,False,0,,,,0.0,,,,1.0,0.0,0.0,1.0,False,False,True,False,False,,Heather North,,Casey Kasem,Don Messick
278,The New Scooby-Doo Mysteries,ABC,1,The Night of Living Toys,7.2,23.0,1984-10-20,11,TV Series (segmented),Evil Elf,Male,Mythical,Elf,Elf,False,1,,False,,False,True,,False,,False,False,,True,,False,False,,True,,False,False,False,False,False,,Forest,United States,3,False,True,Katerina Kobald,Female,1,Treasure,,,False,1 box,,,,0.0,,,,1.0,0.0,0.0,1.0,False,False,True,False,False,,Heather North,,Casey Kasem,Don Messick
